observation_id,candidate_key,identity_review_status,current_release_name_collision,farm_name,entity_type_source,entity_type_review,state,county,county_fips,county_source,city,postal_code,address,latitude,longitude,location_precision,address_visibility,contact_name,phone,email,contact_visibility,products,business_types,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,retail_sales,restaurant_sales,hours_or_season,source_pass,source_name,source_url,source_record_id,evidence_grade,retrieved_date,promotion_status,notes
txobs_b504564d3c73a1f06376,6195 fm 515,source_unique_name,,6195 fm 515,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Wood,48499,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,Yantis,75497,195 P.R. 5263,,,public_directory_address_or_city; single-county_2020_census_place_inference,internal_source_value,,,,internal_source_value,soap; seeds; cabbage; carrots; collards; green onions; lettuce; mustard greens; radishes; turnips; sweet corn; cucumber; eggplant; hot peppers; okra; onions; peas; summer squash; sweet peppers; tomatillos; tomatoes; zucchini; watermelons; cauliflower; pumpkins; pecans; American Native Pecan; Southern Field Peas; Cherokee Purple Tomato,LocalHarvest Family Farm,,,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/6195-fm-515-M71107,71107,E,2026-07-15,staged_pending_rules,"Discovered through Borden County seat search (https://www.localharvest.org/gail-tx/farms). Listing last updated Jan 21, 2025. Farming on part of the land that has been in the family for over 90 years now. Growing, purple hull peas, watermelons, cantalope, pumpkins and a wide variety of vegetables. Heritage breeds for the most part and following organic farming principles (not yet certified ). Looking to start selling csa shares in 2017. Harvesting from May through October."
txobs_27368cb998d13d861b11,77 land and cattle,source_unique_name,,77 Land & Cattle; Llc,Farm And Ranch,official_directory_farm_ranch_claim,TX,Floyd,48153,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,Lockney,79241,981 Cr 130,,,public_official_directory_address; single-county_2020_census_place_inference,internal_source_value,Jessica Fortenberry,(806) 231-8033,,internal_source_value,Beef,GO TEXAN Farm And Ranch; Product,https://www.77landandcattle.com,,,,True,,,,,False,,False,,,1,Texas Department of Agriculture — GO TEXAN Farm And Ranch,https://bridge.texasagriculture.gov/GoTexanSearch/?resultsFormat=CommaSeparatedValues&searchType=Advanced&pageSize=2147483647&businessType=Farm+And+Ranch&pageNumber=1,53,B,2026-07-15,staged_pending_rules,Brands: 77 Beef; sales: Direct To Public; Gourmet Market; Internet; Pick-Your-Own
txobs_f0f78933d4698728ee99,7l farm,source_unique_name,,7L Farm,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Terrell,48443,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=3273+Hywy+90+S%2C+Anderson%2C+TX%2C+77830&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Anderson,77830,3273 Hywy 90 S,,,public_directory_address_or_city,internal_source_value,,(713) 206-3256,,internal_source_value,gamebird; eggs; cucumber; garlic; hot peppers; onions; peas; potatoes; summer squash; sweet peppers; tomatoes; zucchini; blackberries; cantaloupes; watermelons; honey; broccoli; cabbage; carrots; cauliflower; collards; kale; mustard greens; spinach; winter-squash,LocalHarvest Family Farm,,,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/7l-farm-M52618,52618,E,2026-07-15,staged_pending_rules,"Discovered through Grimes County seat search (https://www.localharvest.org/anderson-tx/farms). Listing last updated Jan 21, 2025. I raise a variety of Farm Fresh Veggies along with Farm Fresh Eggs, Quail Eggs & Quail for table fare as well. I have hatching Eggs for chickens & quail. I can hatch your fertile eggs for you. I will also be able to provide Bob Whites for hunting purposes . Here at 7L we use no chemicals. Contact Randy Hooper at 713-206-3256 for more info.. Located 6 miles headed North on Hwy 90 from TX 6 on the right. The entrance gate is highlighted with the 7L brand."
txobs_139fcfa5f2e71d145347,a garden in every home,source_unique_name,,A Garden in Every Home,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Bandera,48019,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=251+Lost+Oak%2C+Bandera%2C+TX%2C+78003&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Bandera,78003,251 Lost Oak,,,public_directory_address_or_city,internal_source_value,,(210) 413-7392,,internal_source_value,arugula; beets; kale; lettuce; salad greens; spinach; swiss chard; eggs; pecans; honey; medicinal herbs; seeds; artichokes; broccoli; cabbage; carrots; cauliflower; collards; garlic; green beans; green onions; peas; radishes; sweet peppers; peaches; plums; strawberries; fresh flowers; cucumber; eggplant; hot peppers; okra; tomatoes; zucchini; blackberries; figs; grapes; lemons,LocalHarvest Family Farm,https://www.agardenineveryhome.com/,http://www.facebook.com/AGardenInEveryHome,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/a-garden-in-every-home-M64856,64856,E,2026-07-15,staged_pending_rules,"Discovered through Bandera County seat search (https://www.localharvest.org/bandera-tx/farms). Listing last updated Jan 21, 2025. My Organic/Wholesome farming has been in place for a number of years. I only use organic seeds, and none chemical fertilizers and pesticides such as Garlic/Pepper tea. My nursery stock includes Assorted herbs, exotic herbs and plants, including 3 variety of Grapes (Black Spanish, Blanc du Bois, Victoria Red) and lots of veggie start plants.. My Goal is to help people become more self sufficient and learn how to grow their own food and learn to eat and become healthy. One of my other services I offer, is my time to consult home owners/HOA's and Developers to develop a more ""edible/herbal"" landscape."
txobs_8e38bd6308f0a34ba2a0,aboud family farm,source_unique_name,,Aboud Family Farm,U-pick operation,farm_activity_confirmed_by_directory,TX,Bell,48027,https://www.pickyourown.org/TXaustin.htm,Salado,76571,918 Hackberry Road,,,public_directory_address,internal_source_value,,(512) 656-2670,jpaboud80@yahoo.com,internal_source_value,"Uses natural growing practices , blackberries, sunflowers, tulips,",U-pick; agritourism,,https://www.facebook.com/AboudFamilyFarm,,,True,,,,True,,,,,,3,PickYourOwn — Austin,https://www.pickyourown.org/TXaustin.htm,3,E,2026-07-15,staged_pending_corrob,"Aboud Family Farm - Uses natural growing practices , blackberries, sunflowers, tulips, | 918 Hackberry Road, Salado, TX 76571. Phone: (512) 656-2670. Email: jpaboud80@yahoo.com . Open: Seasons and hours vary; Please contact us for availability. Directions: We use natural practices, but are not seeking organic certification. Payment: Cash, All credit cards. [ Click here to update the listing ] (UPDATED: April 27, 2025, JBS) | (ADDED: March 20, 2023) | "
txobs_84a5a0b60e4ceb423df7,acacia farms growing in harmony with nature,source_unique_name,,Acacia Farms Growing in Harmony with Nature,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Cameron,48061,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=39629+Palm+Drive%2C+Bayview%2C+TX%2C+78566&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Bayview,78566,39629 Palm Drive,,,public_directory_address_or_city,internal_source_value,,(956) 755-9770,,internal_source_value,arugula; beets; broccoli; cabbage; carrots; cauliflower; chinese greens; cucumber; eggplant; green onions; hot peppers; kale; kohlrabi; leeks; lettuce; mustard greens; onions; potatoes; salad greens; salad mix; spinach; summer squash; sweet peppers; sweet potatoes; tomatoes; zucchini; grapefruit; lemons; limes; tangerines; asparagus; garlic; bananas; cantaloupes; figs; melons; peaches; plums; oranges,LocalHarvest Family Farm,,http://www.facebook.com/#/pages/Acacia-Farms-Growing-in-Harmony-with-Nature/208925871227,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/acacia-farms-growing-in-harmony-with-nature-M30827,30827,E,2026-07-15,staged_pending_rules,"Discovered through Cameron County seat search (https://www.localharvest.org/brownsville-tx/farms). Listing last updated Jan 21, 2025. UPDATE: We now offer gluten/soy free breads and jams/jellies made with all organic ingredients. Citrus and grapefruit are available at this time. We are hoping for ripe tomatoes by Christmas. We sell at the South Padre Island Market on Sundays from 11-1 (Oct-May) The farm is open on Fridays from 3:00 to 6:00. (Oct - May) Our gardening practices are based on many years of gardening experience. My family is Cherokee. I grew up on an organic farm and learned that if we take care of the soil, it will feed us. We practice natural, organic gardening and believe this makes healthier, stronger plants which aren't attacked by diseases and insects. We do not use chemicals or synthetic fertilizers in the garden. Insects are controlled with beneficial predators, hand picking of insects and cultural practices which discourage insects. Our soil is amended with certified organic alfalfa meal, kelp meal, cottonseed meal, greensand and dry molasses. We use sea water (from the local Gulf of Mexico) to give our plants essential nutrients not available in commercial fertilizers. We prefer to grow open-pollinated, heirloom varieties of vegetables and do not grow GMO (genetically modified) seeds. We sup"
txobs_90bcbb5b9eddd2729d06,acadian family farm,source_unique_name,,Acadian Family Farm LLC,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,,,,,,,,,public_directory_address_or_city,internal_source_value,,(405) 562-5248,,internal_source_value,sweet potatoes; green onions; potatoes; spinach; cantaloupes; watermelons,LocalHarvest Family Farm,https://www.acadianfamilyfarm.com,http://www.facebook.com/@acadianfamilyfarm,https://instagram.com/acadianfamilyfarm,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/acadian-family-farm-llc-M45871,45871,E,2026-07-15,staged_pending_rules,"Discovered through Archer County seat search (https://www.localharvest.org/archer-city-tx/farms). Listing last updated Dec 24, 2025. Welcome! We're Acadian Family Farm, experienced growers with a deep passion for organic, wholesome food. On our 80-acre farm (Certified Organic by ODAFF), we dedicate 40 acres each year to cultivating a wonderful variety of gourmet vegetables, using practices that nurture the land. Purely Organic: We believe in natural farming. That means no chemical pesticides, herbicides, or fertilizers, and absolutely no GMOs or treated seeds. We build soil health through crop rotation and cover crops. We only sell produce grown directly by us on our farm. Taste the Difference: Find our fresh, Oklahoma-grown organic produce at select health food stores. Our specialties include: Flavorful Sweet Potatoes La Soda Red New Potatoes Sweet & Aromatic Tuscan-Type Cantaloupes Juicy Watermelons (Seedless & Seeded) Crisp Louisiana-Style Green Onions"
txobs_a7305cb9f3a849f618c8,acres of harmony,source_unique_name,,Acres of Harmony,Farms & Ranches,farm_activity_confirmed_by_statewide_local_food_directory,TX,Cameron,48061,https://texaslocalfood.org/tclf-partner/acres-of-harmony/,San Benito,78586,32958 fm 2520,,,directory_public_business_address,internal_source_value,,(956) 245-9989,audresonger@sbcglobal.net,internal_source_value,,Farms & Ranches,,https://www.facebook.com/acresofharmony/,,,False,False,False,,False,,False,,,,2,Texas Center for Local Food — Farms & Ranches,https://texaslocalfood.org/tclf-partner/acres-of-harmony/,13484,D,2026-07-15,staged_pending_rules,"Acres of Harmony offers locally grown, fresh cut flowers. Acres of Harmony also offers Bouquets and arrangements of flowers throughout the year."
txobs_25a3b9b6539b56ae1d55,agarita hills ranch,source_unique_name,,Agarita Hills Ranch Llc,Farm And Ranch,official_directory_farm_ranch_claim,TX,,,GO TEXAN source county; independently checked when address resolves,Austin,78737,12900 Trail Driver,,,public_official_directory_address,internal_source_value,Jacqueline Mueller,(512) 850-5352,,internal_source_value,Hill Country Adapted Heirloom Plants; Rare Peppers; 5th Generation Heirlooms Farmers Market Exclusive; Rare Tomatillos De Milpa - Hill Country 5th Generation Heirlooms Farmers Market Exclusive; Texas Native Plants,GO TEXAN Farm And Ranch; Product,https://www.agaritahillsranch.com,,,,True,,,,,False,,False,,,1,Texas Department of Agriculture — GO TEXAN Farm And Ranch,https://bridge.texasagriculture.gov/GoTexanSearch/?resultsFormat=CommaSeparatedValues&searchType=Advanced&pageSize=2147483647&businessType=Farm+And+Ranch&pageNumber=1,7,B,2026-07-15,staged_pending_rules,Brands: Agarita Hills Ranch; sales: Direct To Public; Internet
txobs_3b55144f73c75f491878,ahimsa farm,source_unique_name,,Ahimsa Farm,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Kendall,48259,https://geocoding.geo.census.gov/geocoder/geographies/onelineaddress?address=65+Cravey+Road%2C+Waring%2C+TX%2C+78006&benchmark=Public_AR_Current&vintage=Current_Current&format=json,Waring,78006,65 Cravey Road,,,public_directory_address_or_city,internal_source_value,,(210) 249-1180,,internal_source_value,broccoli; brussels sprouts; cabbage; cauliflower; kale; kohlrabi; swiss chard; eggs; wool; sprouts; beets; chinese greens; green onions; leeks; lettuce; mustard greens; onions; radishes; salad greens; spinach; turnips; winter-squash; zucchini; fresh flowers; sweet corn; cucumber; eggplant; garlic; green beans; hot peppers; potatoes; summer squash; sweet peppers; tomatillos; tomatoes; cantaloupes; figs; pears; watermelons; sweet potatoes,LocalHarvest Family Farm,,,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/ahimsa-farm-M30325,30325,E,2026-07-15,staged_pending_rules,"Discovered through Bandera County seat search (https://www.localharvest.org/bandera-tx/farms). Listing last updated Nov 11, 2025. We are a small chemical free transistional organic farm on the Little Joshua Creek near Boerne Texas providing range free eggs, beautiful healthly vegies with enthusiasm to help our Planet become better served. will consider an internship during the summer. Our CSA is $200 a season. In Abundance-The Ahimsa Farm Team!!!!!"
txobs_ae945a453b9ac7cda314,alaiyo farm,source_unique_name,,Alaiyo Farm,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,,,,Katy,,,,,public_directory_address_or_city,internal_source_value,,(281) 356-0561,,internal_source_value,artichokes; beets; broccoli; carrots; cauliflower; collards; cucumber; eggplant; green beans; kale; kohlrabi; leeks; lettuce; radishes; spinach; swiss chard; turnips; zucchini; fresh flowers; cabbage; okra; onions; summer squash; tomatillos; tomatoes; cantaloupes,LocalHarvest Family Farm,https://www.alaiyofarm.com,http://www.facebook.com/AlaiyoFarm,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/alaiyo-farm-M67917,67917,E,2026-07-15,staged_pending_rules,"Discovered through Fort Bend County seat search (https://www.localharvest.org/richmond-tx/farms). Listing last updated Jan 21, 2025. Local CSA farm in Katy, Texas. Our CSA runs the spring season for 20 weeks, from March to July, and the fall season for 20 weeks, from August to December. Members will generally receive 15 lbs. of vegetables/fruits/cut flowers or a combination of the above, equivalent to one grocery bag of produce, with two bags during peak season. Green beans, artichoke, herbs, broccoli, cabbage, cauliflower, carrots, Swiss chard, collards, cucumbers, eggplant, kohlrabi, leeks, lettuce, spinach, turnip, zucchini, cut flowers, radishes, cantaloupe, okra, tomatillo, peppers, onion, butternut squash, spinach, broccoli, beets, tomatoes, kale, lettuce."
txobs_fe2e04e3a0f76e0d43ac,alexander blueberry farms,exact_normalized_name_group_reviewed_by_reconciliation_rules,,Alexander Blueberry Farms,Family Farm,farm_activity_confirmed_by_directory_farm_search,TX,Panola,48365,https://www2.census.gov/geo/docs/maps-data/data/rel2020/zcta520/tab20_zcta520_county20_natl.txt,Deberry,75639,194 County Road 3221,,,public_directory_address_or_city,internal_source_value,,(318) 609-3960,,internal_source_value,blueberries,LocalHarvest Family Farm,https://www.alexanderblueberryfarms.com,,,,True,,,,,,,,,,3,LocalHarvest — Texas county-seat gap search,https://www.localharvest.org/alexander-blueberry-farms-M37353,37353,E,2026-07-15,staged_pending_rules,"Discovered through Panola County seat search (https://www.localharvest.org/carthage-tx/farms). Listing last updated Jan 21, 2025. Alexander Blueberry Farms is a family-owned and operated farm. We offer low prices on sweet, juicy and delicious Texas grown fresh and frozen blueberries. We are located in East Texas in Panola County. Normally, harvest starts the first week in June and continues through mid-July. Call first to verify we are open. During harvest we have fresh and frozen blueberries available. Frozen blueberries can be purchased year-round. Fresh blueberries are $2.00 per pint or $22.00 per flat. A flat contains 12 pints. Frozen grade A blueberries are $1.50/pound. The frozen blueberries are packed in poly-lined cardboard boxes and they contain 30 pounds of berries. During harvest you can purchase frozen berries in any amount. We offer a discount for frozen berries purchased in bulk. Contact us for details. We also have grade B blueberries available. Frozen berries can also be picked up in Dallas at the cold storage warehouse we use."
